athlete_name,catapult_athlete_id,date,end_time,activity_name,athlete_weight,activity_id,athlete_jersey,start_time,position_name,team_name,month_name,day_name,field_time,bench_time,total_distance,total_duration,peak_player_load,total_player_load,total_2d_player_load,total_slow_player_load,total_1d_fwd_player_load,total_1d_side_player_load,total_1d_up_player_load,velocity_exertion,max_vel,peak_meta_power,equivalent_distance,meterage_per_minute
Jordyn Mariam,f7e75558-805b-459d-b944-ec8d5a5beeac,09/23/2025,1758663542.49,Organizational 9.23.25,201,967340f3-5459-4080-b370-7396508c03c8,5,1758659315.59,Wide Midfielder,Rice WSOC,September,Tuesday,3908.89,0.0,2.73883,3908.89,4.15813,458.79969,305.53434,201.31752,186.71404,203.20374,284.11194,31.17808,14.77003,73.50691,3.05617,67.6568
Piper Biziorek,fb332127-6268-4995-a140-9076566dc702,09/23/2025,1758663233.0,Organizational 9.23.25,201,967340f3-5459-4080-b370-7396508c03c8,15,1758659315.59,Central Midfielder,Rice WSOC,September,Tuesday,3620.5,0.0,2.63728,3620.52,4.04728,444.972,294.2578,225.47095,171.59063,202.27365,283.25696,25.71702,13.05264,79.64545,2.9895,70.78688
Leah Chancey,85ed14d3-34f0-42fc-8477-c03064e998f4,09/21/2025,1758484729.0,vs Grambling 9.21.25,201,79775f9c-ddbc-4e54-a1a1-e28f70aa6bd5,23,1758477663.0,Forward,Rice WSOC,September,Sunday,5594.28,591.72,5.39872,5594.28,4.76077,812.35321,478.33397,295.20726,284.31927,320.36754,570.16756,71.24045,15.25147,60.27775,5.87279,93.18517
Naija Bruckner,59840313-0841-4a21-a5b5-b8b24cad01b8,09/21/2025,1758484729.0,vs Grambling 9.21.25,201,79775f9c-ddbc-4e54-a1a1-e28f70aa6bd5,28,1758477663.0,Central Midfielder,Rice WSOC,September,Sunday,4583.76,1602.24,4.38453,4583.76,4.64621,682.70044,399.43344,229.29791,238.56133,271.15453,482.96634,59.33006,15.08823,88.91275,4.88498,92.3636
Taylor Rish,81828efc-2855-4216-a0d1-6a7c9201d5a0,09/21/2025,1758484729.0,vs Grambling 9.21.25,201,79775f9c-ddbc-4e54-a1a1-e28f70aa6bd5,7,1758477663.0,Full Back,Rice WSOC,September,Sunday,4547.69,1638.31,4.55372,4547.69,5.84933,679.63693,377.67122,238.95146,228.92093,250.62186,507.22725,62.52149,16.03653,84.07035,5.10698,96.68861
Carsyn Martz,5ec6f0de-aa33-44a6-9b7e-676076c27478,09/21/2025,1758484729.0,vs Grambling 9.21.25,201,79775f9c-ddbc-4e54-a1a1-e28f70aa6bd5,20,1758477663.0,Centre Back,Rice WSOC,September,Sunday,4976.81,1209.19,4.16636,4976.81,4.87782,585.40366,327.04637,230.07462,191.73444,222.96669,426.04608,48.0356,14.85684,90.08774,4.55342,80.83611
Piper Biziorek,fb332127-6268-4995-a140-9076566dc702,09/21/2025,1758484729.0,vs Grambling 9.21.25,201,79775f9c-ddbc-4e54-a1a1-e28f70aa6bd5,15,1758477663.0,Central Midfielder,Rice WSOC,September,Sunday,4199.78,1986.22,5.33351,4199.78,4.70316,956.27478,628.58347,244.97849,342.50079,456.48224,617.30234,87.44011,17.63601,95.23842,6.05834,122.62711
Jordyn Mariam,f7e75558-805b-459d-b944-ec8d5a5beeac,09/21/2025,1758480667.0,vs Grambling 9.21.25,201,79775f9c-ddbc-4e54-a1a1-e28f70aa6bd5,5,1758477663.0,Wide Midfielder,Rice WSOC,September,Sunday,1610.55,1393.45,1.53151,1610.55,4.57372,266.05252,170.12439,100.44646,101.16469,115.91388,173.48077,17.63276,13.54229,78.66751,1.74576,91.82179
Mia Brumlow,e9141800-8f9c-4a98-8265-2ae17f48913e,09/21/2025,1758484729.0,vs Grambling 9.21.25,201,79775f9c-ddbc-4e54-a1a1-e28f70aa6bd5,13,1758477663.0,Wide Midfielder,Rice WSOC,September,Sunday,1985.08,4200.92,1.76883,1985.08,4.57552,316.24475,185.38008,131.19339,108.26329,128.58046,221.70721,19.01675,14.32631,69.03998,1.94645,86.04148
Camille Quarterman,e710b8f7-8542-490c-80f0-c110cb9ed839,09/21/2025,1758484729.0,vs Grambling 9.21.25,201,79775f9c-ddbc-4e54-a1a1-e28f70aa6bd5,33,1758477663.0,Wide Midfielder,Rice WSOC,September,Sunday,3917.78,2268.22,4.01257,3917.78,6.80066,649.85544,404.30963,207.24518,238.61598,280.38728,432.07489,54.25383,18.19201,93.98792,4.53742,98.89702
Olivia Duvall,d91f4f1a-979c-4c34-bb2f-a8b1f5176b9e,09/21/2025,1758484729.0,vs Grambling 9.21.25,201,79775f9c-ddbc-4e54-a1a1-e28f70aa6bd5,14,1758477663.0,Wide Midfielder,Rice WSOC,September,Sunday,1230.87,4955.13,1.48506,1230.87,4.42418,242.52609,150.09477,66.1122,90.91441,99.9196,165.31569,25.16199,15.35303,88.12058,1.70333,116.50126
Dayo Tennyson,d0c5a2ec-d0d5-4ae1-bc9f-ae270bfc51e9,09/21/2025,1758484729.0,vs Grambling 9.21.25,201,79775f9c-ddbc-4e54-a1a1-e28f70aa6bd5,3,1758477663.0,Full Back,Rice WSOC,September,Sunday,6186.0,0.0,5.17393,6186.0,4.97745,916.33243,571.89412,403.35983,336.39381,393.69624,606.46228,52.45472,16.63311,92.29349,5.75316,80.76269
Mariana Elizondo,c3d64405-eb5d-4fc0-a8df-06af8ad627bf,09/21/2025,1758484729.0,vs Grambling 9.21.25,201,79775f9c-ddbc-4e54-a1a1-e28f70aa6bd5,10,1758477663.0,Central Midfielder,Rice WSOC,September,Sunday,4083.6,2102.4,4.30278,4083.6,6.16963,794.86386,480.65958,256.19244,307.03004,308.06277,552.67688,55.92089,12.79472,65.58833,4.69706,101.7434
Lauren Pickup,ae01c819-c49a-41ef-aa65-20df1a8a40a9,09/21/2025,1758484729.0,vs Grambling 9.21.25,201,79775f9c-ddbc-4e54-a1a1-e28f70aa6bd5,8,1758477663.0,Full Back,Rice WSOC,September,Sunday,1218.52,4967.48,1.55331,1218.52,4.04833,268.23013,163.12695,65.70926,89.36784,116.66289,185.14978,24.73147,15.87914,81.54026,1.75735,123.09114
Laurel Kelley,a3fa5f45-c40a-44d8-ae81-6ac82f3fc9ef,09/21/2025,1758484729.0,vs Grambling 9.21.25,201,79775f9c-ddbc-4e54-a1a1-e28f70aa6bd5,21,1758477663.0,Forward,Rice WSOC,September,Sunday,2781.62,3404.38,2.70578,2781.62,6.46393,449.25375,281.82712,164.2305,158.76401,199.98831,302.46509,36.40582,15.34825,74.1004,3.0089,93.92798
Kirsten Ruf,9a8fba27-951b-4253-aac1-ae31800ac075,09/21/2025,1758484729.0,vs Grambling 9.21.25,201,79775f9c-ddbc-4e54-a1a1-e28f70aa6bd5,22,1758477663.0,Goalkeeper,Rice WSOC,September,Sunday,6186.0,0.0,2.50323,6186.0,4.52475,301.49951,191.37035,226.9187,112.61403,130.57591,200.54422,15.10048,13.76334,78.9973,2.69491,39.07424
Eileen Albers,943afa05-aaac-4426-ba0c-1ebef4e76cb7,09/21/2025,1758484729.0,vs Grambling 9.21.25,201,79775f9c-ddbc-4e54-a1a1-e28f70aa6bd5,12,1758477663.0,Forward,Rice WSOC,September,Sunday,3750.06,2435.94,3.52347,3750.06,4.8455,537.33371,299.61861,182.10698,177.3009,203.96167,395.77431,47.00486,16.93569,87.127,3.92623,90.72621
Jules Johnston,931babc9-289c-47bf-970a-22d756ac9f5a,09/21/2025,1758480667.0,vs Grambling 9.21.25,201,79775f9c-ddbc-4e54-a1a1-e28f70aa6bd5,25,1758477663.0,Forward,Rice WSOC,September,Sunday,641.12,2362.88,0.64952,641.12,4.09927,112.43893,70.2683,37.77798,41.47328,47.93967,76.85391,6.71623,16.40332,73.23462,0.75641,97.82541
Jadyn Jaeger,8e9bb6cd-180e-47be-afa1-39abe9300b25,09/21/2025,1758484729.0,vs Grambling 9.21.25,201,79775f9c-ddbc-4e54-a1a1-e28f70aa6bd5,11,1758477663.0,Full Back,Rice WSOC,September,Sunday,5790.82,395.18,5.88213,5790.82,7.90799,726.63495,448.33955,276.44075,296.36977,273.93935,499.86981,75.32861,15.68829,71.97755,6.37244,98.08316
Jordyn Mariam,f7e75558-805b-459d-b944-ec8d5a5beeac,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,5,1758381830.82,Wide Midfielder,Rice WSOC,September,Saturday,3361.73,0.0,1.64481,3361.73,4.77952,321.0231,195.36959,175.74084,115.63733,132.04739,215.94883,13.41121,13.41238,76.96704,1.83929,47.24457
Piper Biziorek,fb332127-6268-4995-a140-9076566dc702,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,15,1758381830.82,Central Midfielder,Rice WSOC,September,Saturday,3361.71,0.0,1.77243,3361.73,4.32381,299.59753,191.65252,137.51722,109.2312,133.28972,199.21885,18.4942,14.27159,72.81654,1.99955,51.52347
Lauren Pickup,ae01c819-c49a-41ef-aa65-20df1a8a40a9,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,8,1758381830.82,Full Back,Rice WSOC,September,Saturday,3361.73,0.0,1.81143,3361.73,3.82594,335.90213,221.14462,167.21793,130.31011,148.90776,211.344,14.94045,13.30613,77.59473,2.05974,52.0305
Mia Brumlow,e9141800-8f9c-4a98-8265-2ae17f48913e,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,13,1758381830.82,Wide Midfielder,Rice WSOC,September,Saturday,3361.73,0.0,1.41457,3361.73,3.93967,235.78671,145.28652,141.35448,88.92959,95.915,161.99112,12.29978,13.31479,67.25845,1.56568,40.63142
Camille Quarterman,e710b8f7-8542-490c-80f0-c110cb9ed839,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,33,1758381830.82,Wide Midfielder,Rice WSOC,September,Saturday,3361.71,0.0,1.78275,3361.73,4.24277,330.49365,218.58688,171.7307,131.89603,145.96349,207.43057,16.96277,15.60784,76.5637,2.03158,51.75806
Bailey Peek,1d2f6fbf-8215-4ae2-ae70-ed9d981fcd85,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,6,1758381830.82,Centre Back,Rice WSOC,September,Saturday,3361.71,0.0,1.68916,3361.73,3.74239,280.75745,175.41811,147.64333,104.07734,118.68002,187.41111,16.03692,13.96547,62.72194,1.88257,48.8411
Kallie Mckinney,41be207d-131f-472d-a349-6832380579b4,09/20/2025,1758386420.15,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,27,1758381830.82,Central Midfielder,Rice WSOC,September,Saturday,4132.31,0.0,2.452,4132.33,4.84032,438.36006,256.32652,183.40257,153.9402,170.9765,311.47499,28.08902,13.05253,63.52727,2.72967,57.48814
Kenna Sanders,457dc155-bdf2-48cc-8a59-2f0b4ec42ae2,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,18,1758381830.82,Forward,Rice WSOC,September,Saturday,3361.71,0.0,1.4964,3361.73,3.81758,299.01109,193.57563,194.20311,108.41113,137.53203,194.86834,12.95064,12.4138,59.67305,1.64509,44.01086
Naija Bruckner,59840313-0841-4a21-a5b5-b8b24cad01b8,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,28,1758381830.82,Central Midfielder,Rice WSOC,September,Saturday,3361.71,0.0,1.64556,3361.73,4.53515,317.24133,189.57541,168.52903,117.68669,123.30663,220.20061,14.98323,14.33615,88.62254,1.87353,47.76633
Carsyn Martz,5ec6f0de-aa33-44a6-9b7e-676076c27478,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,20,1758381830.82,Centre Back,Rice WSOC,September,Saturday,3361.72,0.0,1.60667,3361.73,3.57187,248.03738,156.27933,154.35417,96.34702,101.98202,166.22114,11.94041,13.03931,60.53892,1.76641,46.46042
Sophie Zhang,713ce913-8f9b-41cb-b395-b08e3e69186f,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,9,1758381830.82,Forward,Rice WSOC,September,Saturday,3361.71,0.0,1.45478,3361.73,4.53035,305.3989,190.47473,173.47315,110.94838,130.5957,206.91773,14.12296,13.93931,69.72853,1.62561,42.72425
Megan Sweeney,76ec7312-9b6e-4355-a747-4de0c8e2d8b9,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,0,1758381830.82,Goalkeeper,Rice WSOC,September,Saturday,3361.71,0.0,1.64504,3361.73,6.50056,295.86521,191.00942,192.19401,126.89279,116.32374,194.07664,11.49452,13.68112,58.8313,1.8531,47.52842
Taylor Rish,81828efc-2855-4216-a0d1-6a7c9201d5a0,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,7,1758381830.82,Full Back,Rice WSOC,September,Saturday,3361.71,0.0,1.61415,3361.73,5.47177,285.02196,172.76086,140.3252,111.27012,108.18305,196.2339,12.37618,14.22075,81.39053,1.82495,46.67227
Leah Chancey,85ed14d3-34f0-42fc-8477-c03064e998f4,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,23,1758381830.82,Forward,Rice WSOC,September,Saturday,3361.72,0.0,1.54468,3361.73,3.73497,236.61751,146.84226,131.75958,87.99775,97.47829,158.66109,10.5609,13.29723,55.41917,1.68413,44.51807
Betty Velkova,8b0cb352-4da9-4349-b147-77a3736ea957,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,19,1758381830.82,Forward,Rice WSOC,September,Saturday,3361.73,0.0,1.42528,3361.73,4.73587,269.33932,157.49946,143.1417,96.70181,103.17278,191.69422,12.03462,13.05274,61.63147,1.54885,40.93903
Jadyn Jaeger,8e9bb6cd-180e-47be-afa1-39abe9300b25,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,11,1758381830.82,Full Back,Rice WSOC,September,Saturday,3361.71,0.0,1.74813,3361.73,3.94583,272.95306,173.72917,150.84742,115.41169,106.07251,180.96686,14.52918,13.58758,67.14268,1.9362,50.85232
Jules Johnston,931babc9-289c-47bf-970a-22d756ac9f5a,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,25,1758381830.82,Forward,Rice WSOC,September,Saturday,3361.71,0.0,1.57189,3361.73,3.7858,249.8161,154.59759,121.57583,87.12424,109.13212,171.41579,13.54924,12.14585,63.84771,1.72452,45.34711
Eileen Albers,943afa05-aaac-4426-ba0c-1ebef4e76cb7,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,12,1758381830.82,Forward,Rice WSOC,September,Saturday,3361.71,0.0,1.62055,3361.73,3.61167,287.3064,162.19636,134.74729,96.34777,110.21052,210.2224,13.76694,13.30959,67.65697,1.79027,46.89535
Allie Love,99ee597d-39b8-4fb7-9c63-0d052a15c0a8,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,17,1758381830.82,Central Midfielder,Rice WSOC,September,Saturday,3361.72,0.0,1.90445,3361.73,4.03543,318.80605,195.47293,149.79283,115.15524,132.99093,218.39902,17.98733,13.86693,56.3164,2.12414,55.04105
Laurel Kelley,a3fa5f45-c40a-44d8-ae81-6ac82f3fc9ef,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,21,1758381830.82,Forward,Rice WSOC,September,Saturday,3361.73,0.0,1.60848,3361.73,5.96809,277.57413,179.31182,138.67094,100.66362,126.50293,183.55641,14.58672,13.32602,69.96951,1.79474,46.20125
Lilly Reuscher,ad2c003d-9ca2-42b1-bc85-2440ab303b84,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,4,1758381830.82,Centre Back,Rice WSOC,September,Saturday,3361.72,0.0,1.56823,3361.73,3.07528,257.84815,156.63394,139.74843,83.56531,113.90958,176.21887,12.04559,13.16268,47.47611,1.71365,45.30829
Mariana Elizondo,c3d64405-eb5d-4fc0-a8df-06af8ad627bf,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,10,1758381830.82,Central Midfielder,Rice WSOC,September,Saturday,3361.71,0.0,1.73616,3361.73,3.64542,317.80608,193.30565,159.50281,125.94284,119.82047,219.60542,16.0633,13.24129,59.48224,1.93108,50.51315
Sam Walker,ce80f564-5fb7-4c34-8faf-d75015152871,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,30,1758381830.82,Goalkeeper,Rice WSOC,September,Saturday,3361.73,0.0,1.8333,3361.73,6.74935,329.10574,215.18602,196.65362,123.95966,147.94259,212.17182,12.67357,14.62821,80.34318,2.13454,52.65872
Dayo Tennyson,d0c5a2ec-d0d5-4ae1-bc9f-ae270bfc51e9,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,3,1758381830.82,Full Back,Rice WSOC,September,Saturday,3361.72,0.0,1.50332,3361.73,5.49932,374.60129,232.49401,228.20571,137.59903,154.77579,244.28,11.08072,13.63839,68.12516,1.66834,43.32664
Chelsea Cross,d654a3c8-46fc-4466-b132-8b2ba7258344,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,24,1758381830.82,Central Midfielder,Rice WSOC,September,Saturday,3361.71,0.0,1.45682,3361.73,3.43019,256.87681,151.73323,144.31863,92.01646,100.44231,180.14179,13.08518,13.00485,89.90086,1.6233,42.1572
Olivia Duvall,d91f4f1a-979c-4c34-bb2f-a8b1f5176b9e,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,14,1758381830.82,Wide Midfielder,Rice WSOC,September,Saturday,3361.71,0.0,1.83181,3361.73,3.70605,294.19736,189.00673,142.5794,114.1564,126.71719,192.86874,15.76311,15.05326,76.37474,2.09249,53.1872
Isabelle Kent,6e66b652-d707-4f6a-86d3-61696dab1831,09/20/2025,1758385484.0,Prep 9.20.25,201,5a5d9d2e-8d7a-47a1-8dd8-0693b6947320,2,1758381830.82,Full Back,Rice WSOC,September,Saturday,3361.73,0.0,1.44248,3361.73,3.9018,215.27284,135.58483,133.56496,84.12364,88.51958,142.81854,11.11877,12.3931,58.33257,1.58765,41.43314
Lauren Pickup,ae01c819-c49a-41ef-aa65-20df1a8a40a9,09/19/2025,1758307701.67,Low min 9.19.25,201,eefa82cc-d490-47d9-9fd7-5996d4b44477,8,1758304479.57,Full Back,Rice WSOC,September,Friday,3222.1,0.0,2.62934,3222.1,3.4176,475.79239,313.0188,213.05922,186.92765,207.12982,306.12967,39.81048,13.27924,63.97525,2.86454,78.79674
Laurel Kelley,a3fa5f45-c40a-44d8-ae81-6ac82f3fc9ef,09/19/2025,1758307701.67,Low min 9.19.25,201,eefa82cc-d490-47d9-9fd7-5996d4b44477,21,1758304479.57,Forward,Rice WSOC,September,Friday,3222.1,0.0,1.95449,3222.1,5.60695,405.63062,258.6446,209.67625,148.07671,180.66484,270.61471,22.07201,13.73048,63.8792,2.19623,58.57273
Jessica Molina,49ee30cf-715d-49d2-bfd4-f208c806a5db,09/19/2025,1758307701.67,Low min 9.19.25,201,eefa82cc-d490-47d9-9fd7-5996d4b44477,16,1758304479.57,Forward,Rice WSOC,September,Friday,3222.08,0.0,1.80485,3222.1,2.93944,338.48575,209.84895,194.54854,137.19178,131.57534,233.92826,24.64009,13.27195,61.08661,1.89005,55.04823
Jordyn Mariam,f7e75558-805b-459d-b944-ec8d5a5beeac,09/19/2025,1758307701.67,Low min 9.19.25,201,eefa82cc-d490-47d9-9fd7-5996d4b44477,5,1758304479.57,Wide Midfielder,Rice WSOC,September,Friday,3222.08,0.0,1.08704,3222.1,5.83677,231.78574,145.25914,160.87627,91.88081,92.88972,156.66683,8.76995,14.41774,84.23249,1.29035,32.89307
Mia Brumlow,e9141800-8f9c-4a98-8265-2ae17f48913e,09/19/2025,1758307701.67,Low min 9.19.25,201,eefa82cc-d490-47d9-9fd7-5996d4b44477,13,1758304479.57,Wide Midfielder,Rice WSOC,September,Friday,3222.1,0.0,2.30324,3222.1,3.94121,454.47009,278.36152,198.5559,178.53761,176.61752,312.14321,32.30865,14.83184,68.77171,2.50318,69.02417
Chelsea Cross,d654a3c8-46fc-4466-b132-8b2ba7258344,09/19/2025,1758307701.67,Low min 9.19.25,201,eefa82cc-d490-47d9-9fd7-5996d4b44477,24,1758304479.57,Central Midfielder,Rice WSOC,September,Friday,3222.1,0.0,2.76155,3222.1,3.63809,548.43115,308.46879,195.21125,184.51139,208.18911,399.18552,43.55688,13.35874,54.00779,3.00324,82.75863
Sam Walker,ce80f564-5fb7-4c34-8faf-d75015152871,09/19/2025,1758307701.67,Low min 9.19.25,201,eefa82cc-d490-47d9-9fd7-5996d4b44477,30,1758304479.57,Goalkeeper,Rice WSOC,September,Friday,3222.09,0.0,2.47032,3222.1,5.59778,432.92325,295.26738,192.72645,171.66737,200.75599,266.30844,37.48172,12.3961,73.01383,2.68584,74.04441
Jules Johnston,931babc9-289c-47bf-970a-22d756ac9f5a,09/19/2025,1758307701.67,Low min 9.19.25,201,eefa82cc-d490-47d9-9fd7-5996d4b44477,25,1758304479.57,Forward,Rice WSOC,September,Friday,3222.08,0.0,1.46174,3222.1,4.07996,280.02475,180.05581,96.91396,105.08141,123.60149,185.48367,18.01799,13.46308,62.22557,1.60078,44.20209
Betty Velkova,8b0cb352-4da9-4349-b147-77a3736ea957,09/19/2025,1758307701.67,Low min 9.19.25,201,eefa82cc-d490-47d9-9fd7-5996d4b44477,19,1758304479.57,Forward,Rice WSOC,September,Friday,3222.1,0.0,2.70017,3222.1,4.45231,510.05972,288.84729,201.39099,183.28557,182.48017,369.5817,38.82033,14.33145,65.7205,2.9535,80.91935
Megan Sweeney,76ec7312-9b6e-4355-a747-4de0c8e2d8b9,09/19/2025,1758307701.67,Low min 9.19.25,201,eefa82cc-d490-47d9-9fd7-5996d4b44477,0,1758304479.57,Goalkeeper,Rice WSOC,September,Friday,3222.08,0.0,2.55757,3222.1,4.32923,467.82986,302.09929,202.18036,179.70243,206.18001,306.90544,37.68282,13.2041,58.81401,2.75283,78.02359
Sophie Zhang,713ce913-8f9b-41cb-b395-b08e3e69186f,09/19/2025,1758307701.67,Low min 9.19.25,201,eefa82cc-d490-47d9-9fd7-5996d4b44477,9,1758304479.57,Forward,Rice WSOC,September,Friday,3222.08,0.0,2.54008,3222.1,4.73725,487.55038,292.76971,195.98877,173.20355,197.2245,342.23313,34.34831,12.77499,74.40166,2.78901,77.05442
Isabelle Kent,6e66b652-d707-4f6a-86d3-61696dab1831,09/19/2025,1758307701.67,Low min 9.19.25,201,eefa82cc-d490-47d9-9fd7-5996d4b44477,2,1758304479.57,Full Back,Rice WSOC,September,Friday,3222.1,0.0,2.51351,3222.1,3.43293,453.4693,257.62856,203.9988,145.93553,181.4413,327.17287,33.93615,11.66729,61.40283,2.69061,75.32532
Kenna Sanders,457dc155-bdf2-48cc-8a59-2f0b4ec42ae2,09/19/2025,1758307701.67,Low min 9.19.25,201,eefa82cc-d490-47d9-9fd7-5996d4b44477,18,1758304479.57,Forward,Rice WSOC,September,Friday,3222.08,0.0,2.57745,3222.1,3.87436,571.29193,325.82218,236.0591,176.26082,233.95202,410.63746,42.14069,11.82526,63.46679,2.80093,78.58562
Bailey Peek,1d2f6fbf-8215-4ae2-ae70-ed9d981fcd85,09/19/2025,1758307701.67,Low min 9.19.25,201,eefa82cc-d490-47d9-9fd7-5996d4b44477,6,1758304479.57,Centre Back,Rice WSOC,September,Friday,3222.08,0.0,2.49965,3222.1,4.38118,394.29733,243.25774,173.74498,124.09975,181.97169,269.21074,39.83582,12.34422,55.72526,2.67709,75.48874
Taylor Rish,81828efc-2855-4216-a0d1-6a7c9201d5a0,09/18/2025,1758244225.0,vs FAU 9.18.25,201,6fad2597-ffdb-41a9-a595-2b44b1dbba61,7,1758236651.0,Full Back,Rice WSOC,September,Thursday,3041.58,3609.42,2.98434,3041.58,5.53657,466.24506,266.10356,166.41045,162.10892,176.18216,341.87827,33.27761,16.58085,78.74435,3.37264,94.74348
Jules Johnston,931babc9-289c-47bf-970a-22d756ac9f5a,09/18/2025,1758244225.0,vs FAU 9.18.25,201,6fad2597-ffdb-41a9-a595-2b44b1dbba61,25,1758236651.0,Forward,Rice WSOC,September,Thursday,1805.3,4845.7,1.80495,1805.3,4.83305,307.35342,185.46719,91.11977,93.49947,140.62997,215.38936,21.23783,16.44222,76.15932,2.10589,96.5421
Eileen Albers,943afa05-aaac-4426-ba0c-1ebef4e76cb7,09/18/2025,1758244225.0,vs FAU 9.18.25,201,6fad2597-ffdb-41a9-a595-2b44b1dbba61,12,1758236651.0,Forward,Rice WSOC,September,Thursday,5997.35,653.65,5.3349,5997.35,4.69032,828.65906,456.0616,259.57556,275.35472,304.47524,616.74529,63.24524,15.82875,83.56282,5.88358,85.89483
Jadyn Jaeger,8e9bb6cd-180e-47be-afa1-39abe9300b25,09/18/2025,1758244225.0,vs FAU 9.18.25,201,6fad2597-ffdb-41a9-a595-2b44b1dbba61,11,1758236651.0,Full Back,Rice WSOC,September,Thursday,5024.4,1626.6,5.06702,5024.4,5.27218,667.18964,425.63762,233.16252,277.04178,266.06878,441.05539,69.73634,15.37401,71.4768,5.52091,97.3798
Allie Love,99ee597d-39b8-4fb7-9c63-0d052a15c0a8,09/18/2025,1758244225.0,vs FAU 9.18.25,201,6fad2597-ffdb-41a9-a595-2b44b1dbba61,17,1758236651.0,Central Midfielder,Rice WSOC,September,Thursday,1233.92,5417.08,1.30001,1233.92,4.63655,229.84058,144.42609,78.36952,88.28483,95.14323,155.31963,17.71864,13.78478,75.13358,1.49957,101.73228
Kirsten Ruf,9a8fba27-951b-4253-aac1-ae31800ac075,09/18/2025,1758244225.0,vs FAU 9.18.25,201,6fad2597-ffdb-41a9-a595-2b44b1dbba61,22,1758236651.0,Goalkeeper,Rice WSOC,September,Thursday,6651.0,0.0,2.97695,6651.0,4.08192,409.6295,263.76567,282.9646,161.64078,173.728,268.01567,16.52656,13.59481,90.76401,3.28451,43.21999
Mariana Elizondo,c3d64405-eb5d-4fc0-a8df-06af8ad627bf,09/18/2025,1758244225.0,vs FAU 9.18.25,201,6fad2597-ffdb-41a9-a595-2b44b1dbba61,10,1758236651.0,Central Midfielder,Rice WSOC,September,Thursday,6651.0,0.0,6.79336,6651.0,4.99595,1174.42163,699.52849,371.20653,436.18499,460.11373,829.70837,85.6251,13.58715,70.22472,7.44409,98.62749
Laurel Kelley,a3fa5f45-c40a-44d8-ae81-6ac82f3fc9ef,09/18/2025,1758244225.0,vs FAU 9.18.25,201,6fad2597-ffdb-41a9-a595-2b44b1dbba61,21,1758240542.0,Forward,Rice WSOC,September,Thursday,1164.88,2518.12,1.21183,1164.88,4.92017,202.66397,127.36617,58.30405,72.56683,89.43141,137.41624,16.99396,15.33252,77.9679,1.36971,100.45252
